,name,frequency
18587,刘氏出,1
18585,此门来,1
18584,曾入,1
18583,操至绍府,1
18581,俱怀,1
18580,此门,1
18579,安得入,1
18578,呼操,1
18577,许攸纵,1
18576,将入,1
18575,愿保汝家,1
18573,花貌,1
18572,玉肌,1
18571,而观,1
18708,往营,1
18709,中投,1
18710,藏避,1
18839,然击,1
18858,我欲平,1
18857,水土,1
18856,不伏,1
18852,黄沙,1
18849,虽虚国,1
18848,之则备,1
18847,轻任,1
18846,之则,1
18845,之客,1
18844,坐谈,1
18842,而尚,1
18841,有恩,1
18840,必可破,1
18835,所言错,1
18808,可疾,1
18832,远投,1
18829,曹封琰,1
18827,王琰,1
18826,上洛,1
18824,力克,1
18823,今欲犯,1
18820,北番,1
18816,高于,1
18815,已夺,1
18814,教二吕,1
18813,弃马而入,1
18812,自上关,1
18811,教二将,1
18859,使公,1
18861,心何安,1
18864,袭人,1
18865,趋利,1
18907,全活,1
18904,柳亭,1
18903,操收,1
18902,顿于,1
18901,斩蹋,1
18900,徐晃分,1
18899,麾授,1
18897,顿兵,1
18896,见蹋,1
18895,白狼山,1
18894,辽前,1
18893,引张,1
18892,操自押,1
18890,为靖北,1
18888,前近,1
18887,白檀,1
18886,口越,1
18884,深不载,1
18883,通车,1
18882,秋夏间,1
18880,此境,1
18877,人荐,1
18876,官以,1
18873,郭嘉于,1
18872,引导,1
18871,得识,1
18866,轻兵,1
18810,相纳,1
18807,旧主,1
18711,谭而,1
18734,谭令,1
18755,一人布,1
18754,挂北,1
18753,封为平,1
18752,黑山,1
18751,军迎,1
18748,急驰,1
18747,见阵,1
18746,曹洪杀,1
18745,谭竟,1
18742,曹洪奋威,1
18741,被杀者,1
18739,自辰,1
18736,谭亦悔,1
18731,现事,1
18803,唤降,1
18729,言操,1
18727,某久事,1
18725,主贵臣荣,1
18724,评曰,1
18723,反覆无常,1
18721,操约降,1
18719,操遣军,1
18717,彭安,1
18716,谭使,1
18715,反说,1
18714,夺吾,1
18713,汝犯,1
18712,汝何生,1
18756,冠衰衣,1
18757,哭于,1
18758,拿来,1
18759,谭死,1
18801,若破干,1
18800,破干,1
18799,操集,1
18798,难击,1
18797,拒关,1
18796,说于,1
18791,触乃出,1
18790,推珩,1
18789,事之济否,1
18788,夫兴,1
18787,于义,1
18784,循至别,1
18782,触先言,1
18781,袁向,1
18778,随差,1
18776,袁氏降,1
18775,修不答,1
18774,取之当用,1
18773,司金,1
18772,礼修,1
18771,正眼觑,1
18767,立世乎,1
18766,忘义,1
18765,畏死,1
18764,非义,1
18763,其辟命,1
18761,令否,1
18527,乃向北,1
18523,死为,1
18143,家难,1
18256,令岑,1
18276,谭即,1
18273,仍据,1
18271,拒操,1
18270,实以,1
18267,若操,1
18266,尚必,1
18265,使操,1
18264,劝尚,1
18263,谭兵,1
18262,岑璧于,1
18260,战岑,1
18258,骂阵,1
18257,旗鼓相望,1
18255,谭引,1
18278,军送,1
18254,兄耶,1
18252,汝药,1
18251,谭亦骂,1
18250,谭大骂,1
18244,谭怒,1
18243,原塞耳,1
18241,彼谗人,1
18240,不亲,1
18239,夫弃,1
18238,安可得乎,1
18235,此计告,1
18234,谭将,1
18233,修自,1
18277,召辛,1
18281,表遣,1
18522,袁氏臣,1
18302,谭之降,1
18319,公提兵,1
18318,此乃天灭,1
18314,人困,1
18313,天灾,1
18312,并臻,1
18311,谗隙,1
18310,诛于,1
18308,丧败,1
18307,可耳,1
18306,只论,1
18305,问真,1
18304,果可,1
18303,真耶诈,1
18301,邀辛,1
18283,辛毗到,1
18300,并灭,1
18298,后观,1
18295,守成,1
18294,和睦,1
18293,若二子,1
18292,袁氏据,1
18291,四方之志,1
18290,展足,1
18289,坐保江,1
18288,未善,1
18287,舍表而助,1
18285,毗于,1
18284,留辛,1
18232,驾王,1
18231,适别,1
18230,反承大爵,1
18165,逢元图,1
18181,谭遣,1
18180,相抵,1
18178,来争,1
18177,以安尚心,1
18176,密谏,1
18175,斩逢纪,1
18173,谭无病,1
18171,图至,1
18170,纪随,1
18169,命逢纪,1
18168,尚即,1
18167,内遣,1
18166,离得,1
18164,兄为,1
18229,母所生,1
18162,加兄,1
18160,往察,1
18159,某当亲,1
18158,今若速,1
18156,当速行,1
18153,领冀,1
18152,逢纪立,1
18151,恐宠,1
18150,其妒,1
18149,刺其面,1
18148,其发,1
18145,所爱宠,1
18144,徒延,1
18182,汪昭,1
18183,汪昭于,1
18184,谭收,1
18186,尚止,1
18228,尚乃继,1
18226,评议,1
18225,尚听知,1
18223,操善,1
18220,缓之则,1
18219,急之则,1
18218,树党,1
18216,郭嘉进,1
18215,尚入,1
18210,尚屡败,1
18209,曹之议,1
18208,罢降,1
18207,谭闻尚,1
18205,尚点,1
18202,救谭,1
18201,苏由,1
18200,谭降,1
18199,审配议,1
18198,议欲降,1
18197,立斩逢纪,1
18196,借操,1
18194,必来争,1
18193,今若破,1
18191,遣人到,1
18190,纪作书,1
18189,作书致,1
18187,坑杀,1
18321,谭踵袭,1
18323,迅风,1
18324,之扫,1
18450,出攻,1
18473,势穷力,1
18472,滥口,1
18471,夜走,1
18468,操亦封,1
18467,随二吕来,1
18465,张军来,1
18463,尚引,1
18461,尚寨,1
18459,其顶,1
18458,险透,1
18456,出乱,1
18453,操教张,1
18451,配从,1
18448,老弱残兵,1
18425,操折,1
18447,堆草,1
18446,配教,1
18443,遣主簿,1
18442,干草,1
18440,滏水,1
18439,十七里,1
18438,东至,1
18437,水界,1
18436,袁尚出,1
18435,可分,1
18434,袁尚必,1
18433,当避,1
18432,令马延,1
18474,阴夔,1
18476,徐晃去,1
18477,尚尽弃,1
18482,此欲决,1
18519,降吾否,1
18516,昨孤至,1
18515,配怒,1
18514,所献,1
18513,此汝侄,1
18512,我者乎,1
18511,知献门接,1
18510,配见,1
18509,配大骂,1
18508,配首,1
18506,路逢辛,1
18505,徐晃交马,1
18503,辛毗跃,1
18502,曹兵入,1
18501,审荣大开,1
18499,如入,1
18498,书献操,1
18497,拾献辛,1
18495,写献门,1
18494,见辛,1
18490,家屋,1
18489,用枪,1
18488,粮绝,1
18487,水灌,1
18486,引漳,1
18484,广深,1
18483,灌城,1
18426,袁尚攻,1
18424,土内,1
18325,秋叶,1
18345,谭归营,1
18369,二吕受,1
18367,遂刻,1
18366,操破,1
18363,可刻,1
18362,必终,1
18360,真意,1
18356,封吕旷,1
18355,退屯,1
18354,谭且,1
18351,遏淇水入,1
18350,我济河,1
18347,谭请,1
18346,谭候,1
18344,曹承相,1
18423,冯礼及,1
18342,降谭,1
18341,从吾弟,1
18340,慢待,1
18339,告二,1
18338,袁潭,1
18337,乃大起,1
18336,命吕旷,1
18335,袁尚知,1
18334,还取,1
18333,之晚,1
18329,国和民顺,1
18328,丰乐,1
18326,不此之图,1
18371,印者,1
18373,事耳,1
18375,谭之心,1
18376,可发,1
18422,门闭,1
18421,闸门,1
18420,运石击,1
18419,冯礼必,1
18417,突门阁,1
18415,冯礼引,1
18414,操便命,1
18413,可掘,1
18405,暗掘,1
18403,辽急取,1
18401,操尽,1
18400,被许,1
18399,许仲康安,1
18398,楷引,1
18395,袁乎,1
18394,杀二,1
18393,雷击,1
18391,闻尚,1
18390,适许,1
18389,尚兵,1
18387,使马延,1
18386,陈琳守,1
18385,留审配,1
18384,先绝,1
18382,声援,1
18379,沮鹄守,1
18378,屯毛城,1
20544,故感,1
20546,所闻,1
23743,已放回,1
22749,一鼓克,1
22777,似梦,1
22776,如醉方醒,1
22775,之语乎,1
22774,记吾姐,1
22773,降来,1
22771,待战,1
22769,寝食俱废,1
22765,议论纷纷,1
22760,躯保,1
22759,此皆全,1
22758,降议,1
22753,听子布,1
22750,负薪救火,1
22747,思比,1
22779,想出,1
22746,昭等闻,1
22744,孙权欲,1
22743,张昭知,1
22740,吴之势,1
22739,必北,1
22738,诚能,1
22735,附操者,1
22734,缟者,1
22733,穿鲁,1
22732,强弩之末,1
22731,刘琦领,1
22730,犹率,1
22729,抗此,1
22778,初觉,1
22780,这句,1
22831,欲结,1
22808,自欲雪愤,1
22828,相候,1
22827,程普等别,1
22826,不愿降,1
22824,拍额,1
22823,可耻,1
22822,欲降,1
22821,战得,1
22818,报程,1
22815,降久,1
22812,正欲待,1
22811,执迷不悟,1
22810,以激,1
22809,特下,1
22806,庶免,1
22783,周郎立,1
22805,露其形,1
22804,相吞之意,1
22802,昨传,1
22801,拥众,1
22799,寒温,1
22798,四人来,1
22796,今可速,1
22794,最厚,1
22792,未发,1
22791,至汉上,1
22787,请公瑾,1
22786,用智激,1
22785,第四十四回,1
22728,计决,1
22727,吴之地,1
22723,所恶者,1
22646,见谅,1
22664,非诈,1
22662,一百余万,1
22661,城小无粮,1
22660,有辱明,1
22657,教益,1
22656,多闻,1
22655,用言激,1
22653,相貌,1
22652,堂堂一表,1
22651,意毕,1
22650,讲话,1
22648,降阶而迎,1
22647,所嘱,1
22645,及私,1
22722,权邀,1
22643,先公后私,1
22641,弟既事,1
22639,不知世务,1
22638,辩论,1
22637,主言,1
22636,默而,1
22635,获利,1
22634,愚闻,1
22633,黄盖谓,1
22632,粮官,1
22631,斗口,1
22630,乃徒,1
22629,临境,1
22665,新招,1
22666,三四十万,1
22667,一百五十万,1
22668,亮以,1
22718,有良谋,1
22715,如群,1
22714,求教,1
22713,肃当,1
22712,故不言,1
22709,面责,1
22707,幸是,1
22704,拂衣,1
22702,下乎,1
22701,屈处,1
22700,又安能,1
22699,此乃天,1
22698,众士,1
22695,昔田横,1
22694,祸至,1
22693,按兵束甲,1
22692,从众,1
22691,之绝,1
22690,越之众,1
22688,量力,1
22687,遁逃,1
22686,无用武之地,1
22681,收众,1
22676,若彼有,1
22674,不欲图,1
22671,能征惯战,1
22669,恐惊,1
22829,讲礼方,1
22834,日同,1
20548,令婿,1
22948,之来萃,1
22961,恭于,1
22960,尽肃,1
22959,仁化,1
22958,双逞,1
22957,得乎,1
22956,家愿,1
22955,天云垣,1
22954,悲鸣,1
22953,百鸟,1
22952,穆兮,1
22951,春风,1
22950,熊之吉梦,1
22949,协飞,1
22947,欣群,1
22963,惟桓文,1
22946,浮动,1
22945,云霞,1
22944,宏丽,1
22943,俯皇,1
22942,揽二乔于,1
22941,双台,1
22940,之滋荣,1
22939,望园果,1
22935,阁乎,1
22934,连飞,1
22933,华观,1
22932,立中天,1
22931,太清,1
22962,上京,1
22964,岂足,1
22835,叙谈,1
22981,恩化,1
22997,有所不知,1
22996,二女乎,1
22995,今何惜,1
22991,屡侵,1
22990,起止,1
22989,指北,1
22988,离座,1
22987,终古,1
22986,永固,1
22985,愿斯台,1
22984,而民康,1
22983,嘉物,1
22982,及乎,1
22980,周章,1
22965,方乎,1
22979,回鸾,1
22977,御龙以,1
22976,东皇,1
22975,君寿于,1
22974,无极,1
22973,永贵尊,1
22972,辉光,1
22971,之规量,1
22970,宁彼,1
22969,翼佐,1
22968,远扬,1
22967,惠泽,1
22966,美矣,1
22930,阙乎,1
22929,浮双,1
22927,建高门,1
22860,操灭,1
22883,壮丽,1
22881,新造,1
22880,即闻,1
22879,亮居,1
22878,果用何,1
22877,减一粟耳,1
22872,卷旗,1
22871,操一得,1
22869,之使,1
22868,纳土献印,1
22863,迁移,1
22862,国祚,1
22861,未保,1
22859,今数,1
22926,之所营,1
22858,操极,1
22857,说此,1
22853,笑子敬,1
22852,袖手,1
22849,主灵,1
22847,之靠,1
22845,降则,1
22843,一听于,1
22842,战二策,1
22841,南侵,1
22840,驱众,1
22839,问瑜,1
22838,肃先,1
22885,以实,1
22886,操本,1
22890,沉鱼落雁,1
22891,闭月羞花,1
22925,广开,1
22924,见太府,1
22923,娱情,1
22922,台以,1
22921,登层,1
22920,嬉游,1
22919,从明,1
22918,一诵,1
22917,试请,1
22916,尝窃记,1
22915,文华,1
22912,此赋,1
22911,他家,1
22910,赋中,1
22909,作一赋,1
22908,操尝命,1
22907,下笔成文,1
22905,证验,1
22904,操欲得,1
22903,速为,1
22902,西施,1
22901,称心满意,1
22900,此二女,1
22899,寻乔公,1
22898,虽引,1
22897,晚年,1
22892,之貌,1
22628,非敬客,1
22627,相难,1
22626,唇舌,1
22374,南面称孤,1
22397,飘洒,1
22396,丰神,1
22395,客位,1
22394,各问,1
22391,幕下,1
22389,肃乃引,1
22385,先教见,1
22383,肃至,1
22382,恐势,1
22381,操新得,1
22380,以子敬,1
22379,子敬开,1
22375,为己,1
22371,封侯,1
22402,此语果,1
22370,归乎,1
22369,欲安所,1
22368,累官,1
22367,当以肃,1
22366,如肃,1
22365,深误,1
22364,执肃手,1
22363,肃意,1
22361,权后,1
22359,权起,1
22358,如降,1
22354,以征,1
22353,定论,1
22399,张昭先,1
22404,顾先生,1
22625,问难,1
22429,亦谓,1
22448,鹏飞,1
22447,愚直,1
22445,奔夏口,1
22444,而据,1
22443,孤子,1
22439,何先生,1
22438,于衽,1
22437,水火之中,1
22436,拯民,1
22434,云翳,1
22433,拂高天,1
22432,拭目而待,1
22430,生翼,1
22428,童蒙,1
22405,如鱼得水,1
22426,兴利除害,1
22424,笑傲风月,1
22423,济世之才,1
22421,下齐,1
22420,之燕,1
22417,桓公,1
22416,管仲相,1
22413,佞言,1
22412,故力,1
22409,观取,1
22408,难倒,1
22407,思张,1
22406,以属,1
22352,速赐,1
22349,麾南指,1
22348,词伐罪,1
22273,应援,1
22299,两场,1
22297,一闻,1
22295,欣慰,1
22293,刘琦请,1
22292,肃入,1
22289,乃来,1
22287,庆吊,1
22286,安得通,1
22285,曾遣,1
22284,亡时,1
22277,一帆风,1
22276,远谋,1
22275,中取利,1
22272,礼往,1
22347,孤近,1
22271,权喜,1
22270,从命,1
22269,备若喜,1
22268,使抚,1
22266,刘表新,1
22263,邻接,1
22262,与国,1
22261,御守,1
22259,赛栅,1
22258,东接,1
22253,一百万,1
22251,军共,1
22245,刘先,1
22300,魂亡胆落,1
22301,徐非,1
22305,向慕,1
22306,拜晤,1
22346,肃接,1
22345,孤先,1
22344,示肃,1
22342,子敬往,1
22341,权正聚,1
22340,先自往,1
22339,及船,1
22338,叮咛,1
22336,兵多将广,1
22335,实言,1
22333,力排众议,1
22331,舌战群儒,1
22330,第四十三回,1
22326,肃坚,1
22325,安可去,1
22323,肃不才,1
22322,日望,1
22321,且别,1
22320,恐虚费,1
22319,无旧,1
22318,以共图,1
22316,君计,1
22314,江表,1
22313,暂依,1
22312,容人,1
22309,苍梧,1
22307,今将止,1
22451,人染,1
22452,沉疴,1
22454,其腑脏,1
22566,肆横,1
22584,耿之辈,1
22582,陈平之,1
22581,钓渭子,1
22580,耕莘,1
22579,兴邦,1
22577,严酸,1
22573,强词夺理,1
22572,语塞,1
22571,为辱乎,1
22570,而终,1
22569,按谱,1
22568,蔑祖,1
22567,亦且,1
22565,世为,1
22546,文安,1
22564,请安,1
22563,陆郎乎,1
22562,怀桔,1
22561,公非,1
22558,虽云,1
22557,曹参,1
22556,犹是,1
22555,公乃以,1
22554,之所共愤,1
22553,反怀,1
22552,当誓共戮,1
22551,公既为,1
22550,立身,1
22585,审其,1
22586,岂亦效,1
22589,数黑论黄,1
22590,舞文弄墨,1
22624,时座,1
22622,何取,1
22621,赋万言,1
22620,虽日,1
22619,投阁,1
22618,事莽,1
22617,名世,1
22616,杨雄以,1
22615,实无一策,1
22614,千言,1
22612,皓首穷经,1
22611,作赋,1
22610,专工,1
22609,雕虫,1
22608,惟务,1
22607,名留,1
22605,务使,1
22604,守正恶,1
22603,忠君爱国,1
22601,之别,1
22600,儒有,1
22598,所笑,1
22597,儒者,1
22596,恐适,1
22593,公好,1
22592,低头丧气,1
22591,严峻,1
22548,之言乎,1
22545,薛敬,1
22456,渐安,1
22479,军不经练,1
22495,夫信久事,1
22494,之良谋乎,1
22493,垓下,1
22492,皇数败,1
22491,昔高,1
22489,甘与,1
22488,不思进取,1
22487,赴义,1
22485,实出,1
22483,心惊胆裂,1
22482,曹仁辈,1
22481,用水,1
22480,粮不继日,1
22478,不固,1
22544,以卵击石,1
22474,止关,1
22473,寄迹,1
22471,日军,1
22470,为难,1
22469,安保,1
22468,厚味,1
22467,投以,1
22466,和缓,1
22465,气脉,1
22464,若不待,1
22462,人得,1
22460,以治,1
22458,以补,1
22496,累胜,1
22497,主谋,1
22499,夸辩之徒,1
22500,虚誉,1
22540,传世,1
22539,综曰,1
22538,乃汉贼,1
22535,之词,1
22534,诈伪,1
22533,君等闻,1
22532,避剑,1
22531,惧刀,1
22530,强凌弱,1
22529,人国,1
22528,相秦,1
22527,国相印,1
22526,佩六,1
22522,山以,1
22521,步子,1
22520,秦之舌,1
22519,效仪,1
22516,真不惧,1
22515,犹欲使,1
22514,待时,1
22513,此真大言,1
22511,穷于,1
22508,将列,1
22507,抗声,1
22506,百无一能,1
22505,临机应变,1
22503,立谈,1
22998,主妇,1
22999,小乔乃瑜,1
23000,亮实,1
23506,恐误,1
23531,冷眼,1
23530,去试,1
23528,子敬试,1
23526,识见,1
23522,以代,1
23521,内选毛,1
23519,虽心知,1
23517,生计,1
23515,蔡张,1
23514,军若练,1
23513,曾练,1
23512,张允到,1
23509,雅量高致,1
23505,上巾,1
23533,第四十六回,1
23504,干戴,1
23503,干起,1
23501,寻书,1
23499,假睡,1
23497,蔡二,1
23495,只妆,1
23494,饮醉,1
23492,同寝,1
23491,请子翼,1
23490,故问,1
23489,忽觉,1
23488,梦中,1
23487,醒否,1
23532,肃去,1
23535,借箭,1
23392,我作,1
23562,效劳,1
23588,告子敬,1
23586,定罪,1
23583,匠人,1
23582,飞不去,1
23581,生翅,1
23580,两胁,1
23575,日造,1
23574,酬劳,1
23573,毕后,1
23571,重罚,1
23569,不办,1
23567,可拜纳,1
23563,可完,1
23561,见委,1
23536,献密计,1
23560,此系,1
23556,缺箭用,1
23555,当以何,1
23554,教请,1
23551,决不可,1
23550,实说,1
23549,害亮,1
23547,恐公瑾,1
23545,手里,1
23544,换毛,1
23543,张两人,1
23541,这条计,1
23538,探亮,1
23486,干伏于,1
23484,瑜口,1
23483,灭灯,1
23413,我剑作,1
23433,同学,1
23431,足备否,1
23429,引干,1
23428,熊虎之士,1
23425,同步,1
23424,干手,1
23423,半醋,1
23422,觥筹交错,1
23421,当饮,1
23420,滴酒,1
23419,惊愕,1
23418,于席,1
23414,监酒,1
23412,可佩,1
23482,书时,1
23411,公等勿疑,1
23408,告众,1
23407,轮换,1
23406,两傍而,1
23405,披银,1
23402,左英杰,1
23401,悉召江,1
23400,何速,1
23399,既无此,1
23398,恐兄,1
23397,其臂,1
23395,而知,1
23394,闻弦歌,1
23434,业时,1
23435,高才,1
23436,不为过,1
23437,执干手,1
23479,敬覆,1
23478,仕禄,1
23477,非图,1
23476,暗读,1
23475,干大惊,1
23474,张允谨,1
23473,偷视,1
23469,尚明,1
23468,残灯,1
23467,起视,1
23466,鼓打,1
23465,狼藉,1
23462,抵足而眠,1
23461,子翼同,1
23460,撤席,1
23458,干辞,1
23456,发狂,1
23455,名兮慰,1
23452,点上,1
23451,可名,1
23448,瑜复,1
23445,舌如,1
23443,郦生,1
23442,陆贾,1
23440,计必,1
23439,内结,1
23438,托君臣,1
23589,对公,1
23590,出事,1
23591,造得,1
23686,昏黄,1
23702,之宫,1
23701,暗围,1
23700,蓬莱,1
23699,潜踪,1
23698,鸟兽,1
23697,遁迹,1
23695,屏翳,1
23694,冯夷息浪,1
23693,咫尺,1
23692,辨乎,1
23691,娄之明,1
23690,测其,1
23687,丹山,1
23683,吴无光,1
23667,吐气,1
23682,甚则,1
23681,波澜,1
23679,渔舟,1
23678,于岩壑,1
23677,沉沦,1
23676,千艘,1
23675,之山,1
23674,南无夏口,1
23673,柴桑之岸,1
23672,东失,1
23671,洁浩,1
23670,酿寒,1
23669,春阴,1
23703,纷纭,1
23704,杂沓,1
23705,若寒云,1
23706,之欲同,1
23742,轻水,1
23740,箭枝,1
23739,排满,1
23738,令收船,1
23737,高雾,1
23736,受箭,1
23735,东尾西,1
23733,尽皆向,1
23732,一万余,1
23730,禁怕,1
23729,助射,1
23728,内唤,1
23727,可拨,1
23726,迷江,1
23725,待雾,1
23723,西尾东,1
23722,大块,1
23721,洪荒,1
23720,元气,1
23718,遇之夭伤,1
23714,降疾厄于,1
23713,祸害,1
23712,妖魅,1
23711,瘴疠,1
23710,因之而,1
23708,中隐,1
23707,乃能,1
23668,如梅霖,1
23666,潜渊,1
23594,每船,1
23615,特请子,1
23630,扬波,1
23629,百川,1
23628,九河,1
23627,北带,1
23626,南控,1
23625,西接,1
23624,大哉,1
23623,垂江赋,1
23622,前人,1
23621,促舟,1
23619,雾气,1
23617,用长索,1
23616,敬同,1
23614,公召,1
23665,而腾波,1
23612,第二日,1
23610,并布幔,1
23608,拨轻,1
23606,胶漆,1
23605,翎毛,1
23604,箭竹,1
23603,借船,1
23602,计败,1
23601,若彼知,1
23599,教公瑾,1
23598,包管,1
23597,千余个,1
23596,各束,1
23631,至若龙伯,1
23632,海若,1
23633,江妃,1
23634,水母,1
23664,出水,1
23663,鲸鲵,1
23662,无际,1
23661,浩乎,1
23660,苍茫,1
23659,渺乎,1
23658,厚地,1
23657,下垂,1
23656,高天,1
23655,上接,1
23654,之鲲,1
23653,欲迷,1
23651,之豹,1
23649,初若溟,1
23648,之可闻,1
23647,莫睹,1
23646,舆薪,1
23645,之四屯,1
23644,昧爽,1
23643,既乱,1
23642,战守,1
23640,盖夫,1
23639,咸集,1
23638,异类,1
23637,鬼怪,1
23636,九首,1
23635,长鲸,1
23393,师旷之聪,1
23391,久别,1
23002,须三思,1
23107,妙哉,1
23131,普大惊,1
23128,父程,1
23127,程咨,1
23124,催督六郡,1
23119,徇纵,1
23118,赏劳罚罪,1
23117,于境,1
23116,屯暴兵,1
23115,乃职,1
23111,咨自代,1
23110,今瑜爵,1
23109,程普年,1
23108,瑜善,1
23106,可令招,1
23133,齿牙余论,1
23105,其亲,1
23103,其助,1
23101,其计画,1
23099,谢出,1
23098,孤当亲,1
23097,为卿,1
23095,多载,1
23094,孤当续,1
23093,选军,1
23092,及子敬,1
23091,独卿,1
23090,深失,1
23089,释吾疑,1
23132,今能,1
23134,良辅,1
23389,良苦,1
23156,兄若能,1
23174,望夏口,1
23173,帆樯,1
23172,兵起行,1
23170,孤即,1
23169,入辞,1
23168,点齐军,1
23167,转恨,1
23163,第四十五回,1
23162,必合,1
23161,智逢宜,1
23159,兄意,1
23158,情义,1
23157,不愧为,1
23155,汉人,1
23136,幸即,1
23154,弟所守者,1
23153,兄所言者,1
23151,齐之为,1
23150,视夷,1
23149,旦暮,1
23147,共乳,1
23145,首阳山,1
23143,齐古,1
23142,周郎教,1
23141,叔齐乎,1
23140,弟知伯夷,1
23139,阔情,1
23137,投驿,1
23088,权抚瑜,1
23086,疲之卒,1
23085,七八万,1
23021,主降,1
23038,一忌,1
23037,于南征,1
23036,操久,1
23035,北土,1
23033,多犯,1
23032,操今,1
23031,残去,1
23030,横行天下,1
23029,废弃,1
23028,开国,1
23026,更图,1
23025,何可当,1
23022,而征,1
23020,君之意,1
23084,亦止,1
23019,相侮,1
23017,屯汉上,1
23016,分班,1
23015,锵锵,1
23014,剑佩,1
23013,衣冠济济,1
23011,清晨,1
23009,日入,1
23008,驱策,1
23007,若蒙不弃,1
23006,加头,1
23005,虽刀,1
23003,承伯符,1
23040,操舍,1
23041,二忌,1
23042,三忌,1
23045,四忌,1
23081,今以实,1
23080,不复料,1
23078,无所疑,1
23077,疑否,1
23076,心有,1
23075,乃复入,1
23074,了然,1
23072,心不稳,1
23071,禁令,1
23070,依七,1
23067,日俱于,1
